1613731500000,52934.28000000,52956.24000000,52625.00000000,52687.60000000,625.83867800,1613732399999,33018238.26270628,19628,288.77865100,15236794.88991034,0
1613732400000,52685.98000000,52764.40000000,52592.85000000,52599.37000000,548.04980600,1613733299999,28883296.16229767,19241,266.08173900,14024440.74932978,0
1613733300000,52598.19000000,52850.00000000,52485.95000000,52765.27000000,793.60701800,1613734199999,41863482.72532513,22422,436.00418900,23001346.62571383,0
1613734200000,52765.27000000,52863.19000000,52720.07000000,52724.85000000,587.03843900,1613735099999,30990922.53933937,17702,286.33413000,15117757.14990463,0
1613735100000,52723.98000000,52728.00000000,52620.00000000,52710.00000000,451.40375200,1613735999999,23780063.04267101,17692,220.50386200,11616110.23155582,0
1613736000000,52709.99000000,52729.75000000,52400.09000000,52674.63000000,729.30304100,1613736899999,38372245.28910980,28714,358.00003800,18840811.28122887,0
1613736900000,52674.62000000,52700.00000000,52514.32000000,52580.01000000,518.40476500,1613737799999,27264083.97419859,26781,258.64050700,13602339.45479983,0
1613737800000,52580.00000000,52700.00000000,52576.04000000,52645.15000000,509.52531700,1613738699999,26829219.69357392,25050,275.83585500,14524406.50989078,0
1613738700000,52645.16000000,52699.99000000,52497.84000000,52534.75000000,603.43501000,1613739599999,31740631.97014295,23141,263.03258000,13836034.57115517,0
1613739600000,52534.76000000,52638.08000000,52315.37000000,52439.55000000,590.04887200,1613740499999,30986310.32655469,20228,279.49623000,14678094.31962226,0
1613740500000,52439.55000000,52557.52000000,52399.01000000,52528.77000000,510.67193600,1613741399999,26802845.86377231,16599,241.89311000,12696378.87960192,0
1613741400000,52528.77000000,52750.00000000,52521.00000000,52583.42000000,796.02414100,1613742299999,41912193.22907272,21241,423.81945400,22314807.87197785,0
1613742300000,52585.69000000,52850.00000000,52576.75000000,52800.04000000,934.47201600,1613743199999,49265687.70233194,27767,499.65483300,26343541.22519755,0
1613743200000,52800.03000000,53000.00000000,52786.40000000,52839.61000000,1074.15661400,1613744099999,56822880.76612556,25226,543.88665800,28776276.32524997,0
1613744100000,52839.61000000,52866.60000000,52653.93000000,52722.83000000,559.99669600,1613744999999,29522630.73996869,17390,280.34573800,14780470.06511680,0
1613745000000,52722.83000000,52904.41000000,52677.70000000,52839.26000000,432.67705500,1613745899999,22845750.39711307,14979,184.30516200,9731388.18107091,0
1613745900000,52846.06000000,53280.00000000,52823.32000000,52890.00000000,1722.82618500,1613746799999,91485082.50877258,46979,904.41172700,48024158.28281307,0
1613746800000,52877.10000000,53104.15000000,52810.11000000,53002.55000000,727.79493400,1613747699999,38553773.77636243,23627,346.37278600,18350142.65356394,0
1613747700000,53002.55000000,53375.00000000,52997.27000000,53367.75000000,1216.83189200,1613748599999,64783551.36726828,28052,590.36645500,31432462.57947202,0
1613748600000,53367.75000000,53807.12000000,53275.75000000,53739.66000000,1996.36009400,1613749499999,106883798.29015479,43254,1166.98939800,62481462.88215129,0
1613749500000,53749.65000000,53886.07000000,53563.22000000,53863.19000000,1246.74579900,1613750399999,66974328.63058694,28944,552.45876300,29681246.74975715,0
1613750400000,53863.82000000,53982.95000000,53605.58000000,53759.75000000,1196.52033500,1613751299999,64348109.76379789,27688,615.32383400,33094119.63056628,0
1613751300000,53759.75000000,54404.00000000,53725.31000000,54402.01000000,1680.59785000,1613752199999,90919375.77974817,41407,1079.89527200,58425371.51200908,0
1613752200000,54404.00000000,54850.00000000,54306.78000000,54813.38000000,1621.73886900,1613753099999,88584492.62389650,45015,880.01093900,48062702.95630823,0
1613753100000,54816.03000000,54820.00000000,54000.00000000,54368.65000000,2022.23028900,1613753999999,110134896.73688826,42483,713.55562300,38830329.98709196,0
1613754000000,54368.61000000,54584.46000000,54054.00000000,54454.30000000,780.90006700,1613754899999,42422608.31021423,24513,384.57319000,20893984.87973829,0
1613754900000,54450.29000000,54724.28000000,54450.00000000,54473.94000000,812.67573400,1613755799999,44344918.98540992,24091,390.73291300,21321745.71125110,0
1613755800000,54473.94000000,54642.24000000,54361.38000000,54589.21000000,574.01364500,1613756699999,31286028.89348278,17397,271.49820600,14799344.26749101,0
1613756700000,54589.79000000,54766.34000000,54453.26000000,54765.49000000,278.85516100,1613757599999,15232717.76215618,9912,130.34815700,7119800.81190182,0
